업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,업태명
일반음식점,2012-01-27,골목소머리국밥,서울특별시 중랑구 봉우재로57길 50 (망우동),서울특별시 중랑구 망우동 509-46 ,62.49,한식
일반음식점,2012-01-31,맥주뚜껑,"서울특별시 중랑구 망우로32길 6, 3층 (상봉동)",서울특별시 중랑구 상봉동 130-127 ,95.88,호프/통닭
일반음식점,2012-02-02,왕십리먹골곱창,"서울특별시 중랑구 공릉로 42, 1층 (묵동)",서울특별시 중랑구 묵동 171-9 ,33,정종/대포집/소주방
일반음식점,2012-02-07,고봉민 김밥,"서울특별시 중랑구 봉화산로 215, 1층 (신내동)",서울특별시 중랑구 신내동 613-10 ,66,분식
일반음식점,2012-02-10,지지고 서일대점,"서울특별시 중랑구 용마산로90길 18, 1층 (면목동)",서울특별시 중랑구 면목동 52-2 ,24,한식
일반음식점,2012-02-17,미락한정식,"서울특별시 중랑구 봉우재로 27, 1층 (면목동)",서울특별시 중랑구 면목동 182-112 ,121.16,식육(숯불구이)
일반음식점,2012-02-24,하루(Haru),"서울특별시 중랑구 동일로 608, 1층 (면목동)",서울특별시 중랑구 면목동 161-34 ,39.66,호프/통닭
일반음식점,2012-03-02,엄마손김밥,"서울특별시 중랑구 용마산로118길 54, 1층 (망우동)",서울특별시 중랑구 망우동 209-11 ,15,분식
일반음식점,2012-03-05,국민학교시절떡볶이(국민떡)묵동공릉점,"서울특별시 중랑구 중랑역로 138, 1층 (묵동)",서울특별시 중랑구 묵동 250-6 ,18,분식
일반음식점,2012-03-07,사가정칼국수,"서울특별시 중랑구 사가정로 365, 1층 (면목동)",서울특별시 중랑구 면목동 605-6 ,68.86,한식
일반음식점,2012-03-07,이층커피,"서울특별시 중랑구 동일로 805-1, 2층 (중화동)",서울특별시 중랑구 중화동 305-20 ,98,경양식
일반음식점,2012-03-08,봉자곱창,서울특별시 중랑구 겸재로50길 36 (면목동),서울특별시 중랑구 면목동 70-28 ,26.56,한식
일반음식점,2012-03-08,와우촌,서울특별시 중랑구 상봉중앙로8가길 52 (상봉동),서울특별시 중랑구 상봉동 178-3 ,52.52,한식
일반음식점,2012-03-13,치악산생고기,"서울특별시 중랑구 겸재로18길 39, 1층 (면목동)",서울특별시 중랑구 면목동 152-56 ,39.6,한식
일반음식점,2012-03-14,동경구락부,"서울특별시 중랑구 망우로 302, 1층 (상봉동)",서울특별시 중랑구 상봉동 101-12 ,62.25,호프/통닭
일반음식점,2012-03-19,상봉수구레,"서울특별시 중랑구 중랑천로10길 55, 1층 (상봉동)",서울특별시 중랑구 상봉동 130-23 ,42.9,호프/통닭
일반음식점,2012-03-22,러쉬피씨방매점,"서울특별시 중랑구 면목로 492, 3층 (상봉동)",서울특별시 중랑구 상봉동 101-15 ,13.22,분식
일반음식점,2012-03-23,꿀돼지,"서울특별시 중랑구 중랑천로12길 55-1, 101호 (상봉동)",서울특별시 중랑구 상봉동 130-141 101호,21.66,한식
일반음식점,2012-03-26,동해바다직판장,"서울특별시 중랑구 면목로44마길 2, 1층 (면목동)",서울특별시 중랑구 면목동 467-35 1층 ,22,일식
일반음식점,2012-03-28,예분즉석떡볶이,"서울특별시 중랑구 신내로7가길 21, 1층 (상봉동)",서울특별시 중랑구 상봉동 495-5 ,8.25,분식
일반음식점,2012-03-29,술,"서울특별시 중랑구 용마산로 332, 1층 (면목동)",서울특별시 중랑구 면목동 507-11 ,25,호프/통닭
일반음식점,2012-04-05,옛마을 오리,"서울특별시 중랑구 봉화산로27길 3, 1층 (중화동)",서울특별시 중랑구 중화동 96 ,99.17,한식
일반음식점,2012-04-05,광양불고기,"서울특별시 중랑구 망우로71길 31, 1층 (망우동)",서울특별시 중랑구 망우동 355-21 ,42.6,한식
일반음식점,2012-04-09,토평한우소곱창,"서울특별시 중랑구 신내로 211, 133호 (신내동, 금강리빙스텔)",서울특별시 중랑구 신내동 646 금강리빙스텔 133호,35.1,한식
일반음식점,2012-04-10,돌체커피호프,"서울특별시 중랑구 봉우재로33길 72, 지하1층 (상봉동)",서울특별시 중랑구 상봉동 88-93 ,79.2,호프/통닭
일반음식점,2012-04-17,네네밥상,"서울특별시 중랑구 동일로92길 11, 1층 (면목동)",서울특별시 중랑구 면목동 161-27 ,23.14,한식
일반음식점,2012-04-17,백년식당서서갈비,"서울특별시 중랑구 중랑역로 262, 1층 (묵동)",서울특별시 중랑구 묵동 165 ,500,한식
일반음식점,2012-04-25,어썸,"서울특별시 중랑구 신내로 211, 111호 (신내동, 금강리빙스텔)",서울특별시 중랑구 신내동 646 금강리빙스텔 111호,37.8,까페
일반음식점,2012-04-27,행복,"서울특별시 중랑구 양원역로 1, 지하1층 (망우동)",서울특별시 중랑구 망우동 135-10 ,95,호프/통닭
일반음식점,2012-04-30,왕김밥집,서울특별시 중랑구 공릉로2길 23 (묵동),서울특별시 중랑구 묵동 173-4 ,24.9,분식
일반음식점,2012-05-07,낙지랑아구,"서울특별시 중랑구 망우로 289, 1층 (상봉동)",서울특별시 중랑구 상봉동 100-28 ,83.28,한식
일반음식점,2012-05-07,셰프의 주안상,"서울특별시 중랑구 면목로45길 3-8, 5층 (면목동)",서울특별시 중랑구 면목동 496-16 ,74,기타
일반음식점,2012-05-15,궁전식당,"서울특별시 중랑구 용마산로117길 38, 1층 (신내동)",서울특별시 중랑구 신내동 494-95 ,26.44,한식
일반음식점,2012-05-16,놀러와포차,"서울특별시 중랑구 용마공원로 20, 1층 (망우동)",서울특별시 중랑구 망우동 408-7 ,26.44,정종/대포집/소주방
일반음식점,2012-05-16,호남식당,"서울특별시 중랑구 면목로44바길 23, 1층 (면목동)",서울특별시 중랑구 면목동 449-11 ,42.4,한식
일반음식점,2012-05-16,알콜,"서울특별시 중랑구 면목로57길 5, 1층 (면목동)",서울특별시 중랑구 면목동 501-2 ,29.75,호프/통닭
일반음식점,2012-05-21,무지개호프,"서울특별시 중랑구 면목로49길 36, 1층 (면목동)",서울특별시 중랑구 면목동 573-17 ,33.05,호프/통닭
일반음식점,2012-05-23,다마시테,"서울특별시 중랑구 동일로 942 (묵동, 위더스빌 103호 일부)",서울특별시 중랑구 묵동 169-11 위더스빌 103호 일부 ,50.38,한식
일반음식점,2012-05-23,술파는국수집,서울특별시 중랑구 면목로28길 23 (면목동),서울특별시 중랑구 면목동 371-44 ,36.98,분식
일반음식점,2012-05-25,써니라이브,"서울특별시 중랑구 망우로 420, 2층 (망우동)",서울특별시 중랑구 망우동 470-16 ,193.8,호프/통닭
일반음식점,2012-05-29,대흥정육식당,"서울특별시 중랑구 중랑천로10길 24, 1층 (면목동)",서울특별시 중랑구 면목동 186-149 ,60.72,한식
일반음식점,2012-05-29,궁촌토종순대국,"서울특별시 중랑구 신내로7나길 19, 1층 (상봉동)",서울특별시 중랑구 상봉동 40-7 ,20,한식
일반음식점,2012-05-30,밥먹고 술타령,"서울특별시 중랑구 중랑역로 162, 1층 (묵동)",서울특별시 중랑구 묵동 245-75 ,27.36,한식
일반음식점,2012-05-30,부어치킨(신내점),"서울특별시 중랑구 신내로 126, 상가동 101호 (신내동, 동성아파트)",서울특별시 중랑구 신내동 397 동성아파트 상가동 101호,30.6,통닭(치킨)
일반음식점,2012-06-04,일호족발,"서울특별시 중랑구 사가정로50길 36, 1층 (면목동)",서울특별시 중랑구 면목동 653-1 ,28.81,기타
일반음식점,2012-06-05,짝태앤노가리,"서울특별시 중랑구 중랑역로 85, 1층 (중화동)",서울특별시 중랑구 중화동 312-5 ,37.45,호프/통닭
일반음식점,2012-06-11,아빠는 막걸리,"서울특별시 중랑구 동일로143길 34, 1층 (묵동)",서울특별시 중랑구 묵동 249-108 ,40,한식
일반음식점,2012-06-13,치즈밥이슈,"서울특별시 중랑구 용마산로94가길 28, 1층 (면목동)",서울특별시 중랑구 면목동 19-55 ,22.7,한식
일반음식점,2012-06-13,비어팩토리묵동자이점,"서울특별시 중랑구 동일로 932, 묵동자이2단지동 2-102, 2-103호 (묵동)","서울특별시 중랑구 묵동 170-1 묵동자이2단지 2-102호, 2-103호 ",141.33,호프/통닭
일반음식점,2012-06-14,마구로,"서울특별시 중랑구 망우로 270, 202호 (상봉동)",서울특별시 중랑구 상봉동 118 ,149.07,일식
일반음식점,2012-06-21,율목,"서울특별시 중랑구 동일로 765, 1층 (중화동)",서울특별시 중랑구 중화동 301-13 ,49.5,분식
일반음식점,2012-06-21,골목떡볶이,"서울특별시 중랑구 용마산로 498, 1층 (망우동)",서울특별시 중랑구 망우동 403-60 ,60,한식
일반음식점,2012-06-22,나올레 식당,"서울특별시 중랑구 면목로49길 47, 1층 (면목동)",서울특별시 중랑구 면목동 593-39 ,19.78,분식
일반음식점,2012-06-25,화국닭발,"서울특별시 중랑구 사가정로 378, 1층 (면목동)",서울특별시 중랑구 면목동 637-6 ,71.19,정종/대포집/소주방
일반음식점,2012-06-27,연스시,"서울특별시 중랑구 동일로 932, 1층 111호 (묵동)",서울특별시 중랑구 묵동 170-1 묵동자이2단지 111호,47.24,한식
일반음식점,2012-06-27,영양보리밥,"서울특별시 중랑구 겸재로40길 43, 1층 (면목동)",서울특별시 중랑구 면목동 504-8 ,30.65,한식
일반음식점,2012-07-04,목포홍탁,"서울특별시 중랑구 중랑역로 127, 1층 (중화동)",서울특별시 중랑구 중화동 308-93 ,29,한식
일반음식점,2012-07-05,꼬르륵분식,"서울특별시 중랑구 망우로73길 8, 1층 (망우동)",서울특별시 중랑구 망우동 209-28 ,33,분식
일반음식점,2012-07-06,서기치킨먹골역점,"서울특별시 중랑구 동일로 932 (묵동, 묵동자이2단지 1-107,1-108호 )","서울특별시 중랑구 묵동 170-1 묵동자이2단지 1-107,1-108 ",107.4,호프/통닭
일반음식점,2012-07-09,세븐돈까스김밥,"서울특별시 중랑구 동일로157길 7, 1층 (묵동)",서울특별시 중랑구 묵동 244-143 1층 ,45,한식
일반음식점,2012-07-12,양지,"서울특별시 중랑구 면목로92길 6, 지하1층 (상봉동)",서울특별시 중랑구 상봉동 107 ,97.56,호프/통닭
일반음식점,2012-07-19,매머드커피묵동자이점,"서울특별시 중랑구 동일로 932, 1-112호 (묵동, 묵동자이2단지)",서울특별시 중랑구 묵동 170-1 묵동자이2단지 1-112 ,79.66,기타
일반음식점,2012-07-20,바람부리명태찜면목점,"서울특별시 중랑구 면목로31길 25, 1층 (면목동)",서울특별시 중랑구 면목동 349-1 ,64.28,한식
일반음식점,2012-07-26,샵(#)동부 껍데기,"서울특별시 중랑구 동일로109길 69, 1층 (면목동)",서울특별시 중랑구 면목동 182-64 ,23.11,한식
일반음식점,2012-07-26,명태촌 낙지세상,"서울특별시 중랑구 동일로 817, 2층 (중화동)",서울특별시 중랑구 중화동 305-70 ,172,한식
일반음식점,2012-07-26,포앤시드니묵동자이점,"서울특별시 중랑구 동일로 932, 1-113호 (묵동, 묵동자이2단지)",서울특별시 중랑구 묵동 170-1 묵동자이2단지 1-113 ,71.27,기타
일반음식점,2012-08-01,카우웨이,"서울특별시 중랑구 중랑역로 270-3, 101호 (묵동)",서울특별시 중랑구 묵동 163-11 101호,89,정종/대포집/소주방
일반음식점,2012-08-02,용쥐콘서트,"서울특별시 중랑구 겸재로 161-1, 4층 (면목동)",서울특별시 중랑구 면목동 119-56 ,147.89,호프/통닭
일반음식점,2012-08-07,홍스쭈꾸미,"서울특별시 중랑구 신내로 225, 105,106호 (신내동, 디아뜨갤러리리)","서울특별시 중랑구 신내동 648 디아뜨갤러리 105,106 ",70.2,한식
일반음식점,2012-08-07,최진사댁무한숯불갈비,"서울특별시 중랑구 망우로 326, 1층 (상봉동)",서울특별시 중랑구 상봉동 91-1 ,180,"외국음식전문점(인도,태국등)"
일반음식점,2012-08-14,차이나타운,"서울특별시 중랑구 망우로 306-1, 1층 (상봉동)",서울특별시 중랑구 상봉동 101-7 1층 ,70.57,중국식
일반음식점,2012-08-27,진미각,"서울특별시 중랑구 겸재로 225, 1층 (면목동)",서울특별시 중랑구 면목동 74-42 ,38,중국식
일반음식점,2012-08-30,불타는조개구이,"서울특별시 중랑구 용마산로118길 23, 1층 (망우동)",서울특별시 중랑구 망우동 356-33 ,46.2,횟집
일반음식점,2012-08-30,별사옹족발보쌈,"서울특별시 중랑구 상봉로 7, 106호 (면목동, 서일타운)",서울특별시 중랑구 면목동 68-2 ,37.25,한식
일반음식점,2012-08-30,후라이데이,"서울특별시 중랑구 중랑역로 279-1, 1층 (묵동)",서울특별시 중랑구 묵동 161-20 ,22,한식
일반음식점,2012-08-31,숨,"서울특별시 중랑구 겸재로40길 27, 1층 (면목동)",서울특별시 중랑구 면목동 505 ,40,기타
일반음식점,2012-09-03,리베라,"서울특별시 중랑구 면목로 303, 지하1층 (면목동)",서울특별시 중랑구 면목동 633-1 ,115,호프/통닭
일반음식점,2012-09-03,송여사,"서울특별시 중랑구 면목로44길 13, 1층 (면목동)",서울특별시 중랑구 면목동 461-29 ,58.95,한식
일반음식점,2012-09-04,명동찌개마을,"서울특별시 중랑구 망우로 312 (상봉동, A,B동 일부 )",서울특별시 중랑구 상봉동 101-3 ,45,한식
일반음식점,2012-09-10,신호닭발,"서울특별시 중랑구 봉우재로33길 32, 1층 (상봉동)",서울특별시 중랑구 상봉동 105-30 ,33,한식
일반음식점,2012-09-12,영빈한식타운,"서울특별시 중랑구 동일로136길 31, 1층 (중화동)",서울특별시 중랑구 중화동 85-3 ,44.42,한식
일반음식점,2012-09-12,호세야,"서울특별시 중랑구 사가정로42길 70 (면목동, 4단지상가 105호)",서울특별시 중랑구 면목동 1522 ,38.25,한식
일반음식점,2012-09-13,그린호프,"서울특별시 중랑구 면목로 263, 1층 (면목동)",서울특별시 중랑구 면목동 368-3 ,23.14,호프/통닭
일반음식점,2012-09-14,올레.퓨전포차,"서울특별시 중랑구 공릉로 22, 지하1층 (묵동)",서울특별시 중랑구 묵동 174-8 ,176.45,정종/대포집/소주방
일반음식점,2012-09-18,참맛존,"서울특별시 중랑구 상봉중앙로1길 20, 1층 (상봉동)",서울특별시 중랑구 상봉동 201 ,26.79,한식
일반음식점,2012-09-19,스푼,"서울특별시 중랑구 겸재로50길 44, 1층 (면목동)",서울특별시 중랑구 면목동 70-26 ,40.43,한식
일반음식점,2012-09-19,미친왕노가리,"서울특별시 중랑구 사가정로 429-3, 1층 (면목동)",서울특별시 중랑구 면목동 523-7 ,28.38,호프/통닭
일반음식점,2012-09-25,하루미,"서울특별시 중랑구 망우로 203, 129호 (중화동, 중화동주상복합)",서울특별시 중랑구 중화동 208-33 중화동주상복합 129호,62.47,분식
