시군명,상호명,업종명,소재지(도로명주소),우편번호,위도,경도,데이터기준일자
의정부시,스테이크레이브 (행복로점),일반휴게음식-서양음식,경기도 의정부시 행복로 36-1 ,11692,37.741625,127.050158,2020-09-04
의정부시,스테이크앤포,일반휴게음식-일반한식,경기도 의정부시 평화로542번길 7,11695,37.740427,127.047934,2020-09-04
의정부시,스테이크포장배달전문점,일반휴게음식-서양음식,경기도 의정부시 신촌로29번길 20-4,11676,37.751123,127.03787,2020-09-04
의정부시,스텔라(stella),일반휴게음식-칵테일바,경기도 의정부시 본원로 4,11611,,,2020-09-04
의정부시,스톤피그(stone pig),일반휴게음식-일반한식,경기도 의정부시 평화로 220,11710,37.711209,127.048018,2020-09-04
의정부시,스튜디오 먼데인,일반휴게음식-서양음식,경기도 의정부시 범골로158번길 46,11653,37.733762,127.042825,2020-09-04
의정부시,스파게티하우스차오,일반휴게음식-서양음식,경기도 의정부시 호국로1298번길73,11695,37.74336,127.048286,2020-09-04
의정부시,스페셜레시피,일반휴게음식-서양음식,경기도 의정부시 시민로387번길 23-24,11783,37.736042,127.07718,2020-09-04
의정부시,스푼더마켓,일반휴게음식-일반한식,경기도 의정부시 천보로 56,11813,37.744787,127.095425,2020-09-04
의정부시,스피드,일반휴게음식-서양음식,경기도 의정부시 시민로121번길 54,11695,37.74057,127.049988,2020-09-04
의정부시,승구포차,일반휴게음식-주점,경기도 의정부시 부용로219번길 17,11772,37.749789,127.080845,2020-09-04
의정부시,승짱타코야끼,일반휴게음식-일반한식,경기도 의정부시 용민로 374,11812,37.754821,127.109828,2020-09-04
의정부시,시간,일반휴게음식-서양음식,경기도 의정부시 오목로 77,11810,,,2020-09-04
의정부시,시골국수,일반휴게음식-일반한식,경기도 의정부시 시민로 248-4,11735,37.735457,127.062157,2020-09-04
의정부시,시골백반,일반휴게음식-일반한식,경기도 의정부시 가능로 91,11683,,,2020-09-04
의정부시,시골빈대떡,일반휴게음식-일반한식,경기도 의정부시 가능로 136,11690,,,2020-09-04
의정부시,시골빈대떡,일반휴게음식-일반한식,경기도 의정부시 오목로14번길 16,11792,37.731407,127.085034,2020-09-04
의정부시,시골집빈대떡,일반휴게음식-일반한식,경기도 의정부시 평화로504번길 29,11697,37.736985,127.04952,2020-09-04
의정부시,시골집식당,일반휴게음식-일반한식,경기도 의정부시 녹양로 26,11616,,,2020-09-04
의정부시,시골회집,일반휴게음식-일식회집,경기도 의정부시 오목로14번길 16,11792,37.731446,127.085044,2020-09-04
의정부시,시대정육식당,일반휴게음식-일반한식,경기도 의정부시 호국로1309번길 38,11689,,,2020-09-04
의정부시,시발곱창(칼짬뽕),일반휴게음식-일반한식,경기도 의정부시 가능로 157 ,11686,37.74723,127.04866,2020-09-04
의정부시,시쉬콜컬,일반휴게음식-일반한식,경기도 의정부시 흥선로154번길 43,11670,37.739149,127.043928,2020-09-04
의정부시,시스킷(SISCUIT),일반휴게음식-서양음식,경기도 의정부시 의정로46번길 88,11624,,,2020-09-04
의정부시,시에떼(siete),일반휴게음식-일반한식,경기도 의정부시 오목로 97 ,11810,,,2020-09-04
의정부시,시온한식뷔페,일반휴게음식-일반한식,경기도 의정부시 추동로124번길 11-14,11780,37.747238,127.068759,2020-09-04
의정부시,시우터,일반휴게음식-서양음식,경기도 의정부시 평화로 206,11712,37.710249,127.048003,2020-09-04
의정부시,시즈닝앤밸런스(Seasoning&Balance),일반휴게음식-일반한식,경기도 의정부시 오목로225번길 10,11813,,,2020-09-04
의정부시,시크릿 바드(Secret BARD),일반휴게음식-주점,경기도 의정부시 오목로205번길 36,11813,37.745678,127.096952,2020-09-04
의정부시,식구도시락,일반휴게음식-일반한식,경기도 의정부시 흥선로 97,11668,37.742548,127.037694,2020-09-04
의정부시,식스나인,일반휴게음식-주점,경기도 의정부시 둔야로17번길 14,11649,37.737573,127.03891,2020-09-04
의정부시,식스센스(SIX SENSE),일반휴게음식-칵테일바,경기도 의정부시 신흥로239번길 50,11650,37.73761,127.040364,2020-09-04
의정부시,식호락 민락신도시점,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 68,11813,37.747391,127.096296,2020-09-04
의정부시,신 강남 동태 해물찜,일반휴게음식-일반한식,경기도 의정부시 체육로 298-21,11610,37.760101,127.041119,2020-09-04
의정부시,신 서서갈비2,일반휴게음식-일반한식,경기도 의정부시 행복로 43,11692,,,2020-09-04
의정부시,신가네,일반휴게음식-일반한식,경기도 의정부시 범골로30번길 40,11629,,,2020-09-04
의정부시,신가네 육해공주,일반휴게음식-일반한식,경기도 의정부시 시민로53번길 23-10,11674,,,2020-09-04
의정부시,신가네 육해공주 용현동지점,일반휴게음식-일반한식,경기도 의정부시 용민로 70,11785,37.737073,127.0861,2020-09-04
의정부시,신가네부대찌개,일반휴게음식-일반한식,경기도 의정부시 장곡로628번길 26,11775,37.750371,127.072211,2020-09-04
의정부시,신가네불닭발,일반휴게음식-일반한식,경기도 의정부시 비우로92번길 13 ,11613,37.757572,127.037667,2020-09-04
의정부시,신가네불닭발,일반휴게음식-일반한식,경기도 의정부시 신곡동,11736,37.735455,127.064267,2020-09-04
의정부시,신가네춘천닭갈비감자탕,일반휴게음식-일반한식,경기도 의정부시 평화로 233,11711,37.71257,127.047067,2020-09-04
의정부시,신곡1동점 굽네치킨,일반휴게음식-스넥,경기도 의정부시 발곡로31번길 15,11730,37.73197,127.058231,2020-09-04
의정부시,신곡냉면,일반휴게음식-일반한식,경기도 의정부시 발곡로 22,11730,37.731155,127.057144,2020-09-04
의정부시,신곡동 그집,일반휴게음식-일반한식,경기도 의정부시 발곡로3번길 16,11729,37.732067,127.055256,2020-09-04
의정부시,신곡식당,일반휴게음식-일반한식,경기도 의정부시 신곡동,11735,,,2020-09-04
의정부시,신곡왕부대찌개,일반휴게음식-일반한식,경기도 의정부시 신곡로70번길 4-23 ,11730,37.731684,127.056879,2020-09-04
의정부시,신곡일동 사계절흑염소,일반휴게음식-일반한식,경기도 의정부시 발곡로31번길 5,11730,37.731458,127.058183,2020-09-04
의정부시,신곡치킨호프,일반휴게음식-일반한식,경기도 의정부시 능곡로26번길 45 ,11747,,,2020-09-04
의정부시,신그랜드정육식당,일반휴게음식-일반한식,경기도 의정부시 의정로 195,11675,37.750273,127.034044,2020-09-04
의정부시,신내향,일반휴게음식-중국식,경기도 의정부시 호국로1298번길 74,11695,37.74013,127.048206,2020-09-04
의정부시,신대박아구,일반휴게음식-일반한식,경기도 의정부시 태평로 177,11686,37.747571,127.04871,2020-09-04
의정부시,신데렐라,일반휴게음식-주점,경기도 의정부시 범골로112,11625,37.734736,127.038345,2020-09-04
의정부시,신도분식,일반휴게음식-스넥,경기도 의정부시 진등로19번길 23,11606,37.759787,127.031087,2020-09-04
의정부시,신동대문곱창,일반휴게음식-일반한식,경기도 의정부시 가능로 127,11686,37.746987,127.045158,2020-09-04
의정부시,신미방 마라탕,일반휴게음식-중국식,경기도 의정부시 시민로131번길 68,11695,37.741151,127.049771,2020-09-04
의정부시,신민물 장어나라,일반휴게음식-일반한식,경기도 의정부시 송산로939번길 41-16,11799,,,2020-09-04
의정부시,신바람포차,일반휴게음식-일반한식,경기도 의정부시 비우로 105,11612,37.758567,127.038288,2020-09-04
의정부시,신사부대찌개 품격삼겹살 의정부동점,일반휴게음식-일반한식,경기도 의정부시 경의로145번길 4,11698,,,2020-09-04
의정부시,신세계 F&B 용현점,일반휴게음식-일반한식,경기도 의정부시 용민로 70,11785,37.737073,127.0861,2020-09-04
의정부시,신세계 닭갈비,일반휴게음식-일반한식,경기도 의정부시 시민로122번길 9-13,11697,37.737796,127.048761,2020-09-04
의정부시,신세계호프,일반휴게음식-주점,경기도 의정부시 범골로145번길28,11650,,,2020-09-04
의정부시,신세대치킨,일반휴게음식-일반한식,경기도 의정부시 태평로190-1 ,11687,37.748572,127.047735,2020-09-04
의정부시,신수유김밥집,일반휴게음식-일반한식,경기도 의정부시 가능로 152,11690,37.746815,127.047824,2020-09-04
의정부시,신쉐프 요리의신,일반휴게음식-일반한식,경기도 의정부시 태평로 67,11695,,,2020-09-04
의정부시,신옹히식당,일반휴게음식-일반한식,경기도 의정부시 신촌로29번길 23,11676,,,2020-09-04
의정부시,신우리식당,일반휴게음식-일반한식,경기도 의정부시 평화로 248 ,11710,37.71393,127.047351,2020-09-04
의정부시,신의주 찹쌀순대 고산점,일반휴게음식-일반한식,경기도 의정부시 서광로 135,11800,37.728895,127.111071,2020-09-04
의정부시,신의주 찹쌀순대&감자탕,일반휴게음식-일반한식,경기도 의정부시 평화로190번길 7,11712,37.708911,127.048539,2020-09-04
의정부시,신의주찹쌀순대,일반휴게음식-일반한식,경기도 의정부시 의정로46번길33 ,11624,37.737178,127.036791,2020-09-04
의정부시,신의주찹쌀순대,일반휴게음식-일반한식,경기도 의정부시 의정로46번길33 ,11624,37.737178,127.036791,2020-09-04
의정부시,신의주찹쌀순대(본사직영민락2호점),일반휴게음식-일반한식,경기도 의정부시 민락로 389,11812,37.755899,127.112761,2020-09-04
의정부시,신의주찹쌀순대@감자탕,일반휴게음식-일반한식,경기도 의정부시 평화로 638,11686,37.748789,127.045318,2020-09-04
의정부시,신의주찹쌀순대국,일반휴게음식-일반한식,경기도 의정부시 추동로5번길 18,11740,37.743433,127.05657,2020-09-04
의정부시,신의주찹쌀순대본사직영민락점,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 89-66,11813,37.745113,127.098327,2020-09-04
의정부시,신장식당,일반휴게음식-일반한식,경기도 의정부시 산단로132번길38 ,11781,,,2020-09-04
의정부시,신전떡볶이 경기북부청사역점,일반휴게음식-일반한식,경기도 의정부시 장곡로 606,11775,37.749877,127.069986,2020-09-04
의정부시,신전떡볶이 녹양점,일반휴게음식-스넥,경기도 의정부시 비우로 74,11613,37.75808,127.034954,2020-09-04
의정부시,신전떡볶이 의정부역점,일반휴게음식-스넥,경기도 의정부시 시민로 133,11695,37.738138,127.049921,2020-09-04
의정부시,신전떡볶이(호원점),일반휴게음식-스넥,경기도 의정부시 평화로 158,11715,37.706073,127.048401,2020-09-04
의정부시,신전떡볶이민락점,일반휴게음식-일반한식,경기도 의정부시 오목로205번길 29,11813,,,2020-09-04
의정부시,신진쌈밥,일반휴게음식-일반한식,경기도 의정부시 가능로125번길 16,11686,37.747654,127.044852,2020-09-04
의정부시,신천양꼬치,일반휴게음식-일반한식,경기도 의정부시 범골로157번길 25-9,11650,37.736988,127.04218,2020-09-04
의정부시,신초쭈꾸미,일반휴게음식-일반한식,경기도 의정부시 가능로 80-1,11663,37.746565,127.039848,2020-09-04
의정부시,신촌서서갈비,일반휴게음식-일반한식,경기도 의정부시 동일로 659 ,11749,37.746488,127.053792,2020-09-04
의정부시,신탕국물떡볶이&볏짚으로돼지,일반휴게음식-일반한식,경기도 의정부시 평화로440번길 6-3,11700,,,2020-09-04
의정부시,신토숯불갈비,일반휴게음식-일반한식,경기도 의정부시 망월로 18-2,11645,37.708237,127.045987,2020-09-04
의정부시,신통치킨,일반휴게음식-스넥,경기도 의정부시 부용로 195,11772,,,2020-09-04
의정부시,신화닭발,일반휴게음식-일반한식,경기도 의정부시 시민로122번길 9-29,11697,,,2020-09-04
의정부시,신화루,일반휴게음식-중국식,경기도 의정부시 신촌로29번길 32,11676,37.751647,127.037626,2020-09-04
의정부시,신화분식,일반휴게음식-일반한식,경기도 의정부시 천보로 268,11765,37.757989,127.079072,2020-09-04
의정부시,신화불닭발 의정부점,일반휴게음식-일반한식,경기도 의정부시 평화로 488,11697,37.735534,127.048009,2020-09-04
의정부시,신화짬뽕,일반휴게음식-중국식,경기도 의정부시 능곡로26번길 23,11747,37.740205,127.061185,2020-09-04
의정부시,신흥골,일반휴게음식-일반한식,경기도 의정부시 망월로 17,11645,,,2020-09-04
의정부시,신흥육가/주식회사 건강한,일반휴게음식-일반한식,경기도 의정부시 시민로 65,11674,,,2020-09-04
의정부시,실내포장마차,일반휴게음식-주점,경기도 의정부시 충의로57번길 50 ,11785,,,2020-09-04
의정부시,실로커피,일반휴게음식-서양음식,경기도 의정부시 시민로122번길 34,11697,37.736889,127.048446,2020-09-04
의정부시,실버베르티라미수,일반휴게음식-서양음식,경기도 의정부시 평화로568번길 63,11692,,,2020-09-04
의정부시,실비식당,일반휴게음식-일반한식,경기도 의정부시 가능동,11658,37.743289,127.028659,2020-09-04
의정부시,심가네,일반휴게음식-일반한식,경기도 의정부시 망월로 12,11645,,,2020-09-04
의정부시,심술포차,일반휴게음식-주점,경기도 의정부시 신흥로 347,11683,37.747344,127.042598,2020-09-04
